timestamps,open,high,low,close
2021-01-01,10.0,10.0,10.0,10.0
2021-01-02,9.98797202408965,9.98797202408965,9.98797202408965,9.98797202408965
2021-01-03,10.416613420456418,10.416613420456418,10.416613420456418,10.416613420456418
2021-01-04,10.78584766241084,10.78584766241084,10.78584766241084,10.78584766241084
2021-01-05,11.904393628169743,11.904393628169743,11.904393628169743,11.904393628169743
2021-01-06,11.830085024744585,11.830085024744585,11.830085024744585,11.830085024744585
2021-01-07,11.935827064464146,11.935827064464146,11.935827064464146,11.935827064464146
2021-01-08,11.86240662451538,11.86240662451538,11.86240662451538,11.86240662451538
2021-01-09,11.789026414105207,11.789026414105207,11.789026414105207,11.789026414105207
2021-01-10,11.841245129397125,11.841245129397125,11.841245129397125,11.841245129397125
2021-01-11,11.510883819827255,11.510883819827255,11.510883819827255,11.510883819827255
2021-01-12,11.22226259535103,11.22226259535103,11.22226259535103,11.22226259535103
2021-01-13,11.13658833081881,11.13658833081881,11.13658833081881,11.13658833081881
2021-01-14,10.976305352946367,10.976305352946367,10.976305352946367,10.976305352946367
2021-01-15,11.036825517412444,11.036825517412444,11.036825517412444,11.036825517412444
2021-01-16,10.895329428519315,10.895329428519315,10.895329428519315,10.895329428519315
2021-01-17,10.673232980874653,10.673232980874653,10.673232980874653,10.673232980874653
2021-01-18,10.916419728941829,10.916419728941829,10.916419728941829,10.916419728941829
2021-01-19,10.888182831810601,10.888182831810601,10.888182831810601,10.888182831810601
2021-01-20,10.90792226966024,10.90792226966024,10.90792226966024,10.90792226966024
2021-01-21,10.683532970440131,10.683532970440131,10.683532970440131,10.683532970440131
2021-01-22,10.60484083502644,10.60484083502644,10.60484083502644,10.60484083502644
2021-01-23,10.630969453827692,10.630969453827692,10.630969453827692,10.630969453827692
2021-01-24,10.455931565943828,10.455931565943828,10.455931565943828,10.455931565943828
2021-01-25,10.523220402735829,10.523220402735829,10.523220402735829,10.523220402735829
2021-01-26,10.436829179311626,10.436829179311626,10.436829179311626,10.436829179311626
2021-01-27,10.399513275066097,10.399513275066097,10.399513275066097,10.399513275066097
2021-01-28,10.31397104716253,10.31397104716253,10.31397104716253,10.31397104716253
2021-01-29,10.608787377495,10.608787377495,10.608787377495,10.608787377495
2021-01-30,10.61512656958553,10.61512656958553,10.61512656958553,10.61512656958553
2021-01-31,10.455202640067688,10.455202640067688,10.455202640067688,10.455202640067688
2021-02-01,10.592564908228676,10.592564908228676,10.592564908228676,10.592564908228676
2021-02-02,10.407060976078506,10.407060976078506,10.407060976078506,10.407060976078506
2021-02-03,10.447991467392832,10.447991467392832,10.447991467392832,10.447991467392832
2021-02-04,10.149230609568738,10.149230609568738,10.149230609568738,10.149230609568738
2021-02-05,9.955148996516161,9.955148996516161,9.955148996516161,9.955148996516161
2021-02-06,9.992509859734106,9.992509859734106,9.992509859734106,9.992509859734106
2021-02-07,10.111190886347218,10.111190886347218,10.111190886347218,10.111190886347218
2021-02-08,10.14527090010095,10.14527090010095,10.14527090010095,10.14527090010095
2021-02-09,10.13578786951163,10.13578786951163,10.13578786951163,10.13578786951163
2021-02-10,10.098117652028954,10.098117652028954,10.098117652028954,10.098117652028954
2021-02-11,9.882241811002942,9.882241811002942,9.882241811002942,9.882241811002942
2021-02-12,9.783442486447646,9.783442486447646,9.783442486447646,9.783442486447646
2021-02-13,9.723669746596109,9.723669746596109,9.723669746596109,9.723669746596109
2021-02-14,9.885635293536474,9.885635293536474,9.885635293536474,9.885635293536474
2021-02-15,9.944497078134244,9.944497078134244,9.944497078134244,9.944497078134244
2021-02-16,9.68946446069218,9.68946446069218,9.68946446069218,9.68946446069218
2021-02-17,9.7443190338167,9.7443190338167,9.7443190338167,9.7443190338167
2021-02-18,9.695829020124059,9.695829020124059,9.695829020124059,9.695829020124059
2021-02-19,9.605135883716255,9.605135883716255,9.605135883716255,9.605135883716255
2021-02-20,9.700948500490686,9.700948500490686,9.700948500490686,9.700948500490686
2021-02-21,9.858734358367533,9.858734358367533,9.858734358367533,9.858734358367533
2021-02-22,10.00433999546816,10.00433999546816,10.00433999546816,10.00433999546816
2021-02-23,9.886406205977424,9.886406205977424,9.886406205977424,9.886406205977424
2021-02-24,9.8484603436685,9.8484603436685,9.8484603436685,9.8484603436685
2021-02-25,9.905275633455718,9.905275633455718,9.905275633455718,9.905275633455718
2021-02-26,10.058145504617807,10.058145504617807,10.058145504617807,10.058145504617807
2021-02-27,9.993897957926817,9.993897957926817,9.993897957926817,9.993897957926817
2021-02-28,9.97406122327689,9.97406122327689,9.97406122327689,9.97406122327689
2021-03-01,9.816520680792681,9.816520680792681,9.816520680792681,9.816520680792681
2021-03-02,9.64823509138048,9.64823509138048,9.64823509138048,9.64823509138048
2021-03-03,9.773545281737732,9.773545281737732,9.773545281737732,9.773545281737732
2021-03-04,9.980193217945256,9.980193217945256,9.980193217945256,9.980193217945256
2021-03-05,9.97739724861432,9.97739724861432,9.97739724861432,9.97739724861432
2021-03-06,10.13556886202804,10.13556886202804,10.13556886202804,10.13556886202804
2021-03-07,10.198658119640566,10.198658119640566,10.198658119640566,10.198658119640566
2021-03-08,10.108126708784617,10.108126708784617,10.108126708784617,10.108126708784617
2021-03-09,10.1710086987388,10.1710086987388,10.1710086987388,10.1710086987388
2021-03-10,10.413796255145346,10.413796255145346,10.413796255145346,10.413796255145346
2021-03-11,10.416531016070664,10.416531016070664,10.416531016070664,10.416531016070664
2021-03-12,10.669336628431793,10.669336628431793,10.669336628431793,10.669336628431793
2021-03-13,10.258607961791245,10.258607961791245,10.258607961791245,10.258607961791245
2021-03-14,10.393288481788675,10.393288481788675,10.393288481788675,10.393288481788675
2021-03-15,10.415173691949503,10.415173691949503,10.415173691949503,10.415173691949503
2021-03-16,10.376792628548989,10.376792628548989,10.376792628548989,10.376792628548989
2021-03-17,10.39937680089498,10.39937680089498,10.39937680089498,10.39937680089498
2021-03-18,10.09765413142549,10.09765413142549,10.09765413142549,10.09765413142549
2021-03-19,10.072459693543923,10.072459693543923,10.072459693543923,10.072459693543923
2021-03-20,10.134472691037907,10.134472691037907,10.134472691037907,10.134472691037907
2021-03-21,10.367245421740943,10.367245421740943,10.367245421740943,10.367245421740943
2021-03-22,10.294943699864003,10.294943699864003,10.294943699864003,10.294943699864003
2021-03-23,10.178328712971611,10.178328712971611,10.178328712971611,10.178328712971611
2021-03-24,10.109865654087205,10.109865654087205,10.109865654087205,10.109865654087205
2021-03-25,10.256772433052,10.256772433052,10.256772433052,10.256772433052
2021-03-26,10.31555673078183,10.31555673078183,10.31555673078183,10.31555673078183
2021-03-27,10.241837604631414,10.241837604631414,10.241837604631414,10.241837604631414
2021-03-28,10.328883100180514,10.328883100180514,10.328883100180514,10.328883100180514
2021-03-29,10.352186746543678,10.352186746543678,10.352186746543678,10.352186746543678
2021-03-30,10.51088240343742,10.51088240343742,10.51088240343742,10.51088240343742
2021-03-31,10.408603146699457,10.408603146699457,10.408603146699457,10.408603146699457
2021-04-01,10.365772450464839,10.365772450464839,10.365772450464839,10.365772450464839
2021-04-02,10.31309751005511,10.31309751005511,10.31309751005511,10.31309751005511
2021-04-03,10.094947402550508,10.094947402550508,10.094947402550508,10.094947402550508
2021-04-04,10.147863139799481,10.147863139799481,10.147863139799481,10.147863139799481
2021-04-05,10.19571872792139,10.19571872792139,10.19571872792139,10.19571872792139
2021-04-06,10.204657333388537,10.204657333388537,10.204657333388537,10.204657333388537
2021-04-07,10.17691283959152,10.17691283959152,10.17691283959152,10.17691283959152
2021-04-08,9.968992799699867,9.968992799699867,9.968992799699867,9.968992799699867
2021-04-09,9.914066841031497,9.914066841031497,9.914066841031497,9.914066841031497
2021-04-10,9.871032675140748,9.871032675140748,9.871032675140748,9.871032675140748
2021-04-11,10.31802749904497,10.31802749904497,10.31802749904497,10.31802749904497
2021-04-12,11.511200195326879,11.511200195326879,11.511200195326879,11.511200195326879
2021-04-13,12.502199851542423,12.502199851542423,12.502199851542423,12.502199851542423
2021-04-14,11.991561115221616,11.991561115221616,11.991561115221616,11.991561115221616
2021-04-15,12.254807801117549,12.254807801117549,12.254807801117549,12.254807801117549
2021-04-16,12.143439361024585,12.143439361024585,12.143439361024585,12.143439361024585
2021-04-17,12.153871298777535,12.153871298777535,12.153871298777535,12.153871298777535
2021-04-18,12.058820269663222,12.058820269663222,12.058820269663222,12.058820269663222
2021-04-19,11.99222575663303,11.99222575663303,11.99222575663303,11.99222575663303
2021-04-20,12.139843490920105,12.139843490920105,12.139843490920105,12.139843490920105
2021-04-21,11.940180836645794,11.940180836645794,11.940180836645794,11.940180836645794
2021-04-22,11.806123439573316,11.806123439573316,11.806123439573316,11.806123439573316
2021-04-23,12.06066624462541,12.06066624462541,12.06066624462541,12.06066624462541
2021-04-24,11.91099805271589,11.91099805271589,11.91099805271589,11.91099805271589
2021-04-25,11.934265284900881,11.934265284900881,11.934265284900881,11.934265284900881
2021-04-26,12.249318840934674,12.249318840934674,12.249318840934674,12.249318840934674
2021-04-27,12.419631425330175,12.419631425330175,12.419631425330175,12.419631425330175
2021-04-28,12.55048840020532,12.55048840020532,12.55048840020532,12.55048840020532
2021-04-29,12.33031388887106,12.33031388887106,12.33031388887106,12.33031388887106
2021-04-30,12.454951454271965,12.454951454271965,12.454951454271965,12.454951454271965
2021-05-01,12.434848407195272,12.434848407195272,12.434848407195272,12.434848407195272
2021-05-02,12.3782552311893,12.3782552311893,12.3782552311893,12.3782552311893
2021-05-03,12.491415098802474,12.491415098802474,12.491415098802474,12.491415098802474
2021-05-04,12.756961321743871,12.756961321743871,12.756961321743871,12.756961321743871
2021-05-05,13.253046899217196,13.253046899217196,13.253046899217196,13.253046899217196
2021-05-06,12.97737528409202,12.97737528409202,12.97737528409202,12.97737528409202
2021-05-07,13.219544901273052,13.219544901273052,13.219544901273052,13.219544901273052
2021-05-08,13.352594500545491,13.352594500545491,13.352594500545491,13.352594500545491
2021-05-09,13.607042368603894,13.607042368603894,13.607042368603894,13.607042368603894
2021-05-10,13.664114713557616,13.664114713557616,13.664114713557616,13.664114713557616
2021-05-11,13.848730861075866,13.848730861075866,13.848730861075866,13.848730861075866
2021-05-12,13.896128075695243,13.896128075695243,13.896128075695243,13.896128075695243
2021-05-13,13.653601406649395,13.653601406649395,13.653601406649395,13.653601406649395
2021-05-14,13.814953059364187,13.814953059364187,13.814953059364187,13.814953059364187
2021-05-15,13.628209998772348,13.628209998772348,13.628209998772348,13.628209998772348
2021-05-16,13.796513764102924,13.796513764102924,13.796513764102924,13.796513764102924
2021-05-17,14.070041277675546,14.070041277675546,14.070041277675546,14.070041277675546
2021-05-18,13.898181121444429,13.898181121444429,13.898181121444429,13.898181121444429
2021-05-19,13.939707882997956,13.939707882997956,13.939707882997956,13.939707882997956
2021-05-20,14.13458643809883,14.13458643809883,14.13458643809883,14.13458643809883
2021-05-21,14.095095567956921,14.095095567956921,14.095095567956921,14.095095567956921
2021-05-22,14.684500769238003,14.684500769238003,14.684500769238003,14.684500769238003
2021-05-23,14.716901847821308,14.716901847821308,14.716901847821308,14.716901847821308
2021-05-24,14.516086272598566,14.516086272598566,14.516086272598566,14.516086272598566
2021-05-25,14.740471579551551,14.740471579551551,14.740471579551551,14.740471579551551
2021-05-26,14.724817407559012,14.724817407559012,14.724817407559012,14.724817407559012
2021-05-27,14.900118011939709,14.900118011939709,14.900118011939709,14.900118011939709
2021-05-28,14.810911996481043,14.810911996481043,14.810911996481043,14.810911996481043
2021-05-29,14.995392968016244,14.995392968016244,14.995392968016244,14.995392968016244
2021-05-30,14.799092787963971,14.799092787963971,14.799092787963971,14.799092787963971
